Generation,G1 Baldwin Fitness,G1 Fitness,G2 Baldwin Fitness,G2 Fitness,% Plasticity
50.0,0.718575,0.718575,0.8057375,0.8057375,0.4733090909090909
100.0,0.718575,0.718575,0.8057375,0.8057375,0.41705454545454546
150.0,0.8054,0.8054,0.8057375,0.8057375,0.4312909090909091
200.0,0.8066875,0.8066875,0.8057375,0.8057375,0.4161454545454546
250.0,0.806425,0.806425,0.8057375,0.8057375,0.46841818181818184
300.0,0.9136625,0.9136625,0.8057375,0.8057375,0.3592727272727273
350.0,0.9136625,0.9136625,0.9087375,0.9087375,0.287
400.0,0.9136625,0.9136625,0.8966625,0.8966625,0.47223636363636357
450.0,0.9136625,0.9136625,0.906075,0.906075,0.46849090909090907
500.0,0.9136625,0.9136625,0.9031125,0.9031125,0.5004545454545455
550.0,0.9136625,0.9136625,0.900925,0.900925,0.540290909090909
600.0,0.809025,0.809025,0.900925,0.900925,0.5378545454545455
650.0,0.8128125,0.8128125,0.900925,0.900925,0.562
700.0,0.8128125,0.8128125,0.90415,0.90415,0.49579999999999996
750.0,0.8128125,0.8128125,0.89975,0.89975,0.4756
800.0,0.80815,0.80815,0.89975,0.89975,0.4546727272727273
850.0,0.8083375,0.8083375,0.89975,0.89975,0.5465454545454546
900.0,0.8083375,0.8083375,0.8936875,0.8936875,0.5083636363636364
950.0,0.802625,0.802625,0.8936875,0.8936875,0.5056
1000.0,0.8142875,0.8142875,0.8936875,0.8936875,0.527
1050.0,0.8142875,0.8142875,0.816575,0.816575,0.5285818181818182
1100.0,0.8111625,0.8111625,0.816575,0.816575,0.5106181818181819
1150.0,0.8111625,0.8111625,0.79975,0.79975,0.5831454545454545
1200.0,0.8111625,0.8111625,0.7984625,0.7984625,0.5808909090909091
1250.0,0.812025,0.812025,0.7984625,0.7984625,0.6327818181818182
1300.0,0.812025,0.812025,0.8094625,0.8094625,0.6872
1350.0,0.812025,0.812025,0.7793375,0.7793375,0.6023636363636363
1400.0,0.812025,0.812025,0.807875,0.807875,0.6348363636363636
1450.0,0.8076625,0.8076625,0.807875,0.807875,0.5801636363636363
1500.0,0.8076625,0.8076625,0.807775,0.807775,0.5727636363636364
1550.0,0.8112625,0.8112625,0.807775,0.807775,0.5952363636363637
1600.0,0.8112625,0.8112625,0.796525,0.796525,0.6253090909090909
1650.0,0.8112625,0.8112625,0.8059375,0.8059375,0.5974
1700.0,0.8116125,0.8116125,0.8059375,0.8059375,0.5607636363636364
1750.0,0.8146625,0.8146625,0.8059375,0.8059375,0.5717454545454546
1800.0,0.8139375,0.8139375,0.8059375,0.8059375,0.5025454545454545
1850.0,0.8105625,0.8105625,0.8059375,0.8059375,0.5958727272727272
1900.0,0.8105625,0.8105625,0.809975,0.809975,0.5753636363636364
1950.0,0.80415,0.80415,0.809975,0.809975,0.5898
2000.0,0.8096375,0.8096375,0.809975,0.809975,0.5702363636363637
2050.0,0.8203625,0.8203625,0.809975,0.809975,0.633
2100.0,0.81785,0.81785,0.809975,0.809975,0.5497636363636363
2150.0,0.81785,0.81785,0.809825,0.809825,0.5547272727272727
2200.0,0.8115125,0.8115125,0.809825,0.809825,0.4295454545454545
2250.0,0.8115125,0.8115125,0.816575,0.816575,0.32798181818181826
2300.0,0.816625,0.816625,0.816575,0.816575,0.4063272727272727
2350.0,0.816625,0.816625,0.8103625,0.8103625,0.42516363636363635
2400.0,0.816625,0.816625,0.8561,0.8561,0.40798181818181817
2450.0,0.79865,0.79865,0.8561,0.8561,0.3934
2500.0,0.79865,0.79865,0.9039,0.9039,0.3282181818181818
2550.0,0.82465,0.82465,0.9039,0.9039,0.5740363636363637
2600.0,0.82465,0.82465,0.9142625,0.9142625,0.4903272727272727
2650.0,0.82465,0.82465,0.9077625,0.9077625,0.48943636363636356
2700.0,0.82465,0.82465,0.911025,0.911025,0.5631090909090909
2750.0,0.82465,0.82465,0.904475,0.904475,0.5614
2800.0,0.8006125,0.8006125,0.904475,0.904475,0.44827272727272727
2850.0,0.8006125,0.8006125,0.9170375,0.9170375,0.4934727272727273
2900.0,0.8006125,0.8006125,0.909775,0.909775,0.6894909090909089
2950.0,0.8035875,0.8035875,0.909775,0.909775,0.7052545454545455
3000.0,0.8035875,0.8035875,0.9095625,0.9095625,0.6826181818181819
3050.0,0.8060125,0.8060125,0.9095625,0.9095625,0.5932727272727273
3100.0,0.8060125,0.8060125,0.8551,0.8551,0.7354181818181819
3150.0,0.928425,0.928425,0.8551,0.8551,0.6950181818181818
3200.0,0.9211125,0.9211125,0.8551,0.8551,0.6506363636363637
3250.0,0.9287875,0.9287875,0.8551,0.8551,0.5938363636363636
3300.0,0.9287875,0.9287875,0.8536375,0.8536375,0.5588545454545455
3350.0,0.920425,0.920425,0.8536375,0.8536375,0.6301818181818182
3400.0,0.9242125,0.9242125,0.8536375,0.8536375,0.5677636363636364
3450.0,0.9047375,0.9047375,0.8536375,0.8536375,0.5459818181818182
3500.0,0.92475,0.92475,0.8536375,0.8536375,0.4562
3550.0,0.913025,0.913025,0.8536375,0.8536375,0.46758181818181815
3600.0,0.91775,0.91775,0.8536375,0.8536375,0.48487272727272734
3650.0,0.913775,0.913775,0.8536375,0.8536375,0.5926181818181818
3700.0,0.9165375,0.9165375,0.8536375,0.8536375,0.6066545454545454
3750.0,0.9165375,0.9165375,0.9128125,0.9128125,0.5649818181818181
3800.0,0.91585,0.91585,0.9128125,0.9128125,0.5445818181818182
3850.0,0.91585,0.91585,0.884,0.884,0.5228
3900.0,0.908975,0.908975,0.884,0.884,0.4259272727272727
3950.0,0.9181875,0.9181875,0.884,0.884,0.48674545454545454
4000.0,0.9181875,0.9181875,0.9178375,0.9178375,0.45836363636363636
4050.0,0.9181875,0.9181875,0.8835375,0.8835375,0.5379272727272727
4100.0,0.911025,0.911025,0.8835375,0.8835375,0.5330545454545454
4150.0,0.911025,0.911025,0.880425,0.880425,0.6276545454545455
4200.0,0.911025,0.911025,0.9184875,0.9184875,0.6611272727272727
4250.0,0.911025,0.911025,0.9048375,0.9048375,0.7434363636363637
4300.0,0.910425,0.910425,0.9048375,0.9048375,0.6498909090909091
4350.0,0.9195125,0.9195125,0.9048375,0.9048375,0.6131090909090909
4400.0,0.9134625,0.9134625,0.9048375,0.9048375,0.5593272727272727
4450.0,0.9134625,0.9134625,0.9169875,0.9169875,0.5699454545454545
4500.0,0.9155,0.9155,0.9169875,0.9169875,0.5103818181818182
4550.0,0.9155,0.9155,0.8851875,0.8851875,0.4425272727272727
4600.0,0.9203625,0.9203625,0.8851875,0.8851875,0.4532181818181818
4650.0,0.9203625,0.9203625,0.9305875,0.9305875,0.5830727272727273
4700.0,0.9188625,0.9188625,0.9305875,0.9305875,0.5804545454545454
4750.0,0.9188625,0.9188625,0.89895,0.89895,0.5464909090909091
4800.0,0.9188625,0.9188625,0.920325,0.920325,0.5415272727272727
4850.0,0.9194375,0.9194375,0.920325,0.920325,0.5979636363636364
4900.0,0.9194375,0.9194375,0.9247625,0.9247625,0.5839636363636364
4950.0,0.9194375,0.9194375,0.9269125,0.9269125,0.5837818181818182
5000.0,0.9194375,0.9194375,0.9266125,0.9266125,0.5437090909090909
