Generation,G1 Baldwin Fitness,G1 Fitness,G2 Baldwin Fitness,G2 Fitness,% Plasticity
15900.0,0.9043687499999999,0.9043687499999999,0.9120675,0.9120675,0.47038
15950.0,0.90315125,0.90315125,0.9127112500000001,0.9127112500000001,0.4861109090909091
16000.0,0.90307625,0.90307625,0.91197625,0.91197625,0.49478545454545453
16050.0,0.9027075,0.9027075,0.9136412500000001,0.9136412500000001,0.48260363636363635
16100.0,0.9028112500000001,0.9028112500000001,0.9131562500000001,0.9131562500000001,0.45092181818181815
16150.0,0.904255,0.904255,0.9148075,0.9148075,0.4737727272727272
16200.0,0.90422125,0.90422125,0.9166000000000001,0.9166000000000001,0.48529090909090905
16250.0,0.9042775000000001,0.9042775000000001,0.91580125,0.91580125,0.48480909090909097
16300.0,0.90529875,0.90529875,0.9152737500000001,0.9152737500000001,0.4545854545454545
16350.0,0.9069987500000002,0.9069987500000002,0.9173937499999999,0.9173937499999999,0.4869927272727272
16400.0,0.9058350000000001,0.9058350000000001,0.91445875,0.91445875,0.4875654545454546
16450.0,0.9046075,0.9046075,0.9139474999999999,0.9139474999999999,0.4927763636363636
16500.0,0.9051925000000001,0.9051925000000001,0.9060750000000001,0.9060750000000001,0.4811781818181818
16550.0,0.9058412500000002,0.9058412500000002,0.9135237499999999,0.9135237499999999,0.4716818181818182
16600.0,0.9068612500000001,0.9068612500000001,0.9152875,0.9152875,0.48434
16650.0,0.90633125,0.90633125,0.9145274999999999,0.9145274999999999,0.4882454545454546
16700.0,0.90630375,0.90630375,0.9142637499999999,0.9142637499999999,0.4642909090909091
16750.0,0.9066600000000001,0.9066600000000001,0.9165337499999999,0.9165337499999999,0.5229818181818182
16800.0,0.90669,0.90669,0.9147974999999999,0.9147974999999999,0.5061163636363637
16850.0,0.9060300000000001,0.9060300000000001,0.9168637499999999,0.9168637499999999,0.5111363636363636
16900.0,0.9064975000000001,0.9064975000000001,0.91766375,0.91766375,0.5071418181818181
16950.0,0.905115,0.905115,0.9182825000000001,0.9182825000000001,0.5153036363636363
17000.0,0.9012612499999999,0.9012612499999999,0.91777125,0.91777125,0.5084563636363636
17050.0,0.90526625,0.90526625,0.91791,0.91791,0.49046
17100.0,0.90552875,0.90552875,0.9159712499999999,0.9159712499999999,0.50156
17150.0,0.905905,0.905905,0.9144375,0.9144375,0.5163581818181818
17200.0,0.9052,0.9052,0.9161024999999998,0.9161024999999998,0.49678
17250.0,0.90519625,0.90519625,0.9141199999999999,0.9141199999999999,0.5121109090909092
17300.0,0.9051899999999999,0.9051899999999999,0.91288625,0.91288625,0.5272872727272728
17350.0,0.9073212500000001,0.9073212500000001,0.9142199999999999,0.9142199999999999,0.5341727272727274
17400.0,0.9072725,0.9072725,0.9155900000000001,0.9155900000000001,0.5152018181818182
17450.0,0.9056775000000001,0.9056775000000001,0.90466625,0.90466625,0.5061145454545455
17500.0,0.9046,0.9046,0.9013837500000002,0.9013837500000002,0.5221563636363636
