Generation,G1 Baldwin Fitness,G1 Fitness,G2 Baldwin Fitness,G2 Fitness,% Plasticity
50.0,0.653425,0.431275,0.7802625,0.7511625,0.597690909090909
100.0,0.653425,0.431275,0.782,0.7566375,0.6084363636363637
150.0,0.653425,0.431275,0.7936875,0.7681125,0.3784181818181818
200.0,0.653425,0.431275,0.7936875,0.7681125,0.3028909090909091
250.0,0.653425,0.431275,0.791075,0.7635,0.2248
300.0,0.6704375,0.363225,0.791075,0.7635,0.13643636363636363
350.0,0.6704375,0.363225,0.7857875,0.7566625,0.23145454545454547
400.0,0.6704375,0.363225,0.7869875,0.759825,0.18054545454545454
450.0,0.6704375,0.363225,0.788675,0.7629875,0.22527272727272726
500.0,0.6704375,0.363225,0.784775,0.759675,0.27492727272727274
550.0,0.6704375,0.363225,0.7839875,0.7537,0.2155090909090909
600.0,0.7632875,0.739025,0.7839875,0.7537,0.22092727272727275
650.0,0.766275,0.74095,0.7839875,0.7537,0.2232909090909091
700.0,0.766275,0.74095,0.788325,0.761125,0.3674181818181818
750.0,0.766275,0.74095,0.790775,0.76485,0.31972727272727275
800.0,0.7557,0.7390875,0.790775,0.76485,0.2982
850.0,0.7557,0.7390875,0.7876625,0.76365,0.3622181818181819
900.0,0.7557,0.7390875,0.7881625,0.7608375,0.3642
950.0,0.73475,0.6745375,0.7881625,0.7608375,0.23396363636363637
1000.0,0.73475,0.6745375,0.787725,0.761225,0.34405454545454545
1050.0,0.765625,0.7477375,0.787725,0.761225,0.4196545454545454
1100.0,0.76175,0.744775,0.787725,0.761225,0.4049454545454545
1150.0,0.8231125,0.794575,0.787725,0.761225,0.4540545454545455
1200.0,0.82275,0.7933125,0.787725,0.761225,0.4356727272727273
1250.0,0.82275,0.7933125,0.840025,0.806675,0.36690909090909085
1300.0,0.870575,0.8402125,0.840025,0.806675,0.18365454545454546
1350.0,0.881275,0.8590125,0.840025,0.806675,0.2615818181818182
1400.0,0.8873125,0.8644125,0.840025,0.806675,0.2387090909090909
1450.0,0.8873125,0.8644125,0.8302375,0.806575,0.2492181818181818
1500.0,0.8873125,0.8644125,0.836825,0.8174625,0.3058
1550.0,0.8873125,0.8644125,0.7864375,0.751175,0.2515818181818182
1600.0,0.8873125,0.8644125,0.8285875,0.8132375,0.35563636363636364
1650.0,0.8873125,0.8644125,0.8289875,0.8145,0.3693636363636364
1700.0,0.8873125,0.8644125,0.830325,0.8068375,0.22590909090909095
1750.0,0.827925,0.8087,0.830325,0.8068375,0.2735090909090909
1800.0,0.8317125,0.8108125,0.830325,0.8068375,0.19603636363636365
1850.0,0.8212375,0.811825,0.830325,0.8068375,0.2703090909090909
1900.0,0.8259375,0.8159625,0.830325,0.8068375,0.3296727272727273
1950.0,0.8322,0.816625,0.830325,0.8068375,0.40341818181818184
2000.0,0.8289875,0.8133375,0.830325,0.8068375,0.39483636363636365
2050.0,0.83025,0.8140875,0.830325,0.8068375,0.4678
2100.0,0.83025,0.8140875,0.847075,0.81375,0.41874545454545453
2150.0,0.83025,0.8140875,0.8436,0.81325,0.42845454545454553
2200.0,0.83025,0.8140875,0.843025,0.8109375,0.4325090909090909
2250.0,0.83025,0.8140875,0.9427625,0.90735,0.6820909090909091
2300.0,0.837075,0.8172875,0.9427625,0.90735,0.7152727272727273
2350.0,0.837075,0.8172875,0.9218375,0.89655,0.49623636363636364
2400.0,0.837075,0.8172875,0.9274125,0.896425,0.4823454545454545
2450.0,0.837075,0.8172875,0.8502625,0.82395,0.36914545454545455
2500.0,0.9477125,0.9183625,0.8502625,0.82395,0.41918181818181816
2550.0,0.9545375,0.9211375,0.8502625,0.82395,0.22774545454545458
2600.0,0.9462375,0.9118125,0.8502625,0.82395,0.3180909090909091
2650.0,0.9462375,0.9118125,0.847175,0.817,0.18663636363636363
2700.0,0.9462375,0.9118125,0.842875,0.8178,0.2000181818181818
2750.0,0.951425,0.915775,0.842875,0.8178,0.24436363636363637
2800.0,0.9474125,0.90855,0.842875,0.8178,0.2156
2850.0,0.9474125,0.90855,0.844425,0.8194375,0.23598181818181818
2900.0,0.9474125,0.90855,0.8439625,0.8168375,0.29465454545454545
2950.0,0.9497125,0.92245,0.8439625,0.8168375,0.2735090909090909
3000.0,0.950725,0.9156,0.8439625,0.8168375,0.29318181818181815
3050.0,0.950725,0.9156,0.8435125,0.820725,0.27892727272727275
3100.0,0.950725,0.9156,0.8412625,0.8188625,0.3253636363636364
3150.0,0.950725,0.9156,0.8264875,0.8068125,0.30269090909090907
3200.0,0.8275,0.8125375,0.8264875,0.8068125,0.28298181818181817
3250.0,0.8275,0.8125375,0.82905,0.805475,0.3245272727272727
3300.0,0.8278,0.8119875,0.82905,0.805475,0.2752727272727273
3350.0,0.8073875,0.7858875,0.82905,0.805475,0.30318181818181816
3400.0,0.8073875,0.7858875,0.8413875,0.8075875,0.29356363636363636
3450.0,0.8073875,0.7858875,0.9391,0.914125,0.4329272727272727
3500.0,0.8335375,0.8198,0.9391,0.914125,0.2591090909090909
3550.0,0.829925,0.820025,0.9391,0.914125,0.17425454545454547
3600.0,0.8292,0.8122625,0.9391,0.914125,0.19238181818181818
3650.0,0.8292,0.8122625,0.919475,0.902375,0.2459090909090909
3700.0,0.8292,0.8122625,0.9233625,0.9039,0.32323636363636365
3750.0,0.9241625,0.906225,0.9233625,0.9039,0.21583636363636363
3800.0,0.9241625,0.906225,0.9251125,0.9126,0.22312727272727273
3850.0,0.9016125,0.882375,0.9251125,0.9126,0.12007272727272728
3900.0,0.9016125,0.882375,0.9181375,0.90575,0.2162909090909091
3950.0,0.9016125,0.882375,0.9250125,0.91335,0.19198181818181814
4000.0,0.8851125,0.8766125,0.9250125,0.91335,0.36307272727272727
4050.0,0.9295,0.9140375,0.9250125,0.91335,0.1795090909090909
4100.0,0.9295,0.9140375,0.937525,0.91135,0.22696363636363637
4150.0,0.92795,0.9047,0.937525,0.91135,0.36523636363636364
4200.0,0.92325,0.909925,0.937525,0.91135,0.20127272727272724
4250.0,0.92325,0.909925,0.9158625,0.8887375,0.23938181818181822
4300.0,0.923425,0.9067375,0.9158625,0.8887375,0.32083636363636364
4350.0,0.9230125,0.909075,0.9158625,0.8887375,0.3779090909090909
4400.0,0.917175,0.90485,0.9158625,0.8887375,0.4354909090909091
4450.0,0.9261375,0.911275,0.9158625,0.8887375,0.41103636363636364
4500.0,0.9261375,0.911275,0.9396,0.905975,0.43560000000000004
4550.0,0.9261375,0.911275,0.938725,0.9114625,0.44227272727272726
4600.0,0.93135,0.9053,0.938725,0.9114625,0.4100181818181818
4650.0,0.9410375,0.9097625,0.938725,0.9114625,0.44847272727272725
4700.0,0.931375,0.9069625,0.938725,0.9114625,0.4431818181818182
4750.0,0.9286,0.9061625,0.938725,0.9114625,0.40612727272727267
4800.0,0.9334875,0.90885,0.938725,0.9114625,0.18683636363636363
4850.0,0.9188,0.9063125,0.938725,0.9114625,0.12590909090909091
4900.0,0.928,0.9111375,0.938725,0.9114625,0.22640000000000002
4950.0,0.920575,0.90295,0.938725,0.9114625,0.14076363636363637
5000.0,0.920575,0.90295,0.9322375,0.909325,0.1653090909090909
5050.0,0.914375,0.9018375,0.9322375,0.909325,0.13696363636363637
5100.0,0.92665,0.9104875,0.9322375,0.909325,0.2501090909090909
5150.0,0.9418375,0.9082375,0.9322375,0.909325,0.2336
5200.0,0.9418375,0.9082375,0.939925,0.9171875,0.17496363636363635
5250.0,0.9418375,0.9082375,0.93555,0.9138125,0.17296363636363637
5300.0,0.9418375,0.9082375,0.9422375,0.92125,0.2640909090909091
5350.0,0.92615,0.9038125,0.9422375,0.92125,0.3091090909090909
5400.0,0.921475,0.9024375,0.9422375,0.92125,0.2383818181818182
5450.0,0.921475,0.9024375,0.9206125,0.898175,0.07
5500.0,0.921475,0.9024375,0.9006875,0.8708625,0.15674545454545455
5550.0,0.921475,0.9024375,0.9422875,0.9145375,0.2605272727272727
5600.0,0.921475,0.9024375,0.934125,0.9094375,0.17392727272727274
5650.0,0.9273875,0.912325,0.934125,0.9094375,0.20376363636363634
5700.0,0.9273875,0.912325,0.9378625,0.91815,0.21021818181818183
5750.0,0.9158,0.90275,0.9378625,0.91815,0.19069090909090908
5800.0,0.9158,0.90275,0.9395375,0.919425,0.3238
5850.0,0.9266625,0.9122375,0.9395375,0.919425,0.3209090909090909
5900.0,0.9317625,0.9095625,0.9395375,0.919425,0.20481818181818182
5950.0,0.9317625,0.9095625,0.943725,0.91445,0.18976363636363636
6000.0,0.926425,0.909175,0.943725,0.91445,0.2632
6050.0,0.9341625,0.9039125,0.943725,0.91445,0.31830909090909093
6100.0,0.9377,0.90785,0.943725,0.91445,0.33803636363636363
6150.0,0.9174875,0.905825,0.943725,0.91445,0.37270909090909093
6200.0,0.9174875,0.905825,0.93725,0.91595,0.3606909090909091
6250.0,0.9174875,0.905825,0.929075,0.9090125,0.31378181818181816
6300.0,0.9248625,0.9023875,0.929075,0.9090125,0.29114545454545454
6350.0,0.9248625,0.9023875,0.9513875,0.9182125,0.4360727272727273
6400.0,0.9248625,0.9023875,0.8447875,0.8001125,0.32050909090909097
6450.0,0.9248625,0.9023875,0.847925,0.8160875,0.37667272727272727
6500.0,0.9248625,0.9023875,0.8404625,0.8087625,0.3569272727272727
6550.0,0.9248625,0.9023875,0.946325,0.92065,0.28007272727272725
6600.0,0.9319,0.9079125,0.946325,0.92065,0.2793818181818182
6650.0,0.9460125,0.9131375,0.946325,0.92065,0.3148
6700.0,0.9460125,0.9131375,0.92465,0.9074,0.28343636363636365
6750.0,0.94195,0.9103,0.92465,0.9074,0.4315818181818182
6800.0,0.944925,0.919275,0.92465,0.9074,0.45667272727272734
6850.0,0.944925,0.919275,0.9192625,0.910275,0.40130909090909095
6900.0,0.944925,0.919275,0.92755,0.915325,0.42761818181818184
6950.0,0.944925,0.919275,0.921575,0.90685,0.44292727272727267
7000.0,0.9420375,0.9161625,0.921575,0.90685,0.3880181818181818
7050.0,0.9420375,0.9161625,0.9344625,0.915575,0.30674545454545454
7100.0,0.9420375,0.9161625,0.9306,0.91225,0.31118181818181817
7150.0,0.9420375,0.9161625,0.9327375,0.9121,0.2898909090909091
7200.0,0.92785,0.91365,0.9327375,0.9121,0.2239636363636364
7250.0,0.93845,0.9136625,0.9327375,0.9121,0.21707272727272728
7300.0,0.93845,0.9136625,0.9396625,0.915025,0.3258
7350.0,0.9439125,0.9151125,0.9396625,0.915025,0.2557090909090909
7400.0,0.9358875,0.9117375,0.9396625,0.915025,0.25081818181818183
7450.0,0.9358875,0.9117375,0.9394125,0.90255,0.16674545454545456
7500.0,0.9358875,0.9117375,0.9411125,0.908575,0.19921818181818182
7550.0,0.9358875,0.9117375,0.9457625,0.918175,0.27596363636363636
7600.0,0.9321875,0.913025,0.9457625,0.918175,0.14687272727272727
7650.0,0.9321875,0.913025,0.904125,0.727725,0.10958181818181818
7700.0,0.9313625,0.912175,0.904125,0.727725,0.20827272727272728
7750.0,0.9313625,0.912175,0.9376125,0.905075,0.2756
7800.0,0.9325625,0.9069,0.9376125,0.905075,0.2148
7850.0,0.9325625,0.9069,0.942925,0.905375,0.2036
7900.0,0.9325625,0.9069,0.9397875,0.9088875,0.30618181818181817
7950.0,0.93375,0.9084875,0.9397875,0.9088875,0.23825454545454544
